latitude,longitude,altitude,speed,date,time,stop,tyre_pressure,temperature,humidity
39.9983199,116.331655,0,150.9,2008-10-30,23:47:27,False,35.09762700785465,26.102650872218128,80.09762700785465
39.99826,116.3315716,0,167.3,2008-10-30,23:47:35,False,35.43037873274484,26.829880301764437,80.43037873274484
39.9981616,116.3315583,0,173.9,2008-10-30,23:47:47,False,35.205526752143285,27.698741875006025,80.20552675214329
39.9980683,116.3315516,0,173.9,2008-10-30,23:47:54,False,35.089766365993796,27.496679921336902,80.0897663659938
39.997965,116.3315699,0,173.9,2008-10-30,23:48:00,False,34.84730959867781,27.854301697459242,79.84730959867781
39.9979033,116.3314749,0,2.0,2008-10-30,23:48:05,True,35.29178822613331,27.110514825178928,80.2917882261333
39.99785,116.3313883,0,180.4,2008-10-30,23:48:10,False,34.87517442252538,28.347137385832674,79.87517442252539
39.9977333,116.3312866,0,190.3,2008-10-30,23:48:12,False,35.78354600156416,29.455422423692927,80.78354600156416
39.9976716,116.3311683,0,190.3,2008-10-30,23:48:15,False,35.92732552100206,26.470127423848133,80.92732552100206
39.9975899,116.3310749,0,196.9,2008-10-30,23:48:19,False,34.76688303765155,28.069516428616456,79.76688303765155
39.997555,116.3309866,0,203.4,2008-10-30,23:48:20,False,35.58345007616533,26.528272425380614,80.58345007616533
39.9974649,116.3309816,0,213.3,2008-10-30,23:48:24,False,35.05778983950581,28.867438724770373,80.05778983950582
39.997375,116.3309299,0,219.8,2008-10-30,23:48:33,False,35.13608912218786,27.584238811229174,80.13608912218787
39.9973216,116.3308549,0,219.8,2008-10-30,23:48:36,False,35.85119327658532,28.261685247434038,80.85119327658532
39.9972683,116.3307733,0,219.8,2008-10-30,23:48:39,False,34.142072116395774,26.733119344856313,79.14207211639578
39.9971916,116.3307049,0,216.5,2008-10-30,23:48:43,False,34.17425859940308,26.579391037373508,79.17425859940307
39.9971083,116.3306466,0,216.5,2008-10-30,23:48:46,False,34.04043679488065,27.95222512259582,79.04043679488065
39.9970316,116.3305499,0,216.5,2008-10-30,23:48:49,False,35.66523969109588,27.422450951399824,80.66523969109588
39.9969833,116.3304566,0,216.5,2008-10-30,23:48:54,False,35.5563135018997,29.761727781011253,80.5563135018997
39.9969749,116.3303616,0,213.3,2008-10-30,23:48:56,False,35.74002429649364,29.061301015227862,80.74002429649364
39.99697,116.3302716,0,216.5,2008-10-30,23:49:00,False,35.95723668446553,28.99465447940219,80.95723668446553
39.9969616,116.3301483,0,1.0,2008-10-30,23:49:03,True,35.59831712843345,29.614878958983734,80.59831712843345
39.99693,116.3300466,0,216.5,2008-10-30,23:49:06,False,34.92295872450586,26.333689741768076,79.92295872450586
39.9968133,116.3299833,0,216.5,2008-10-30,23:49:10,False,35.561058352572914,28.208769879689626,80.56105835257291
39.9967366,116.3299299,0,216.5,2008-10-30,23:49:12,False,34.236548851737865,28.337904275823075,79.23654885173787
39.9966249,116.3299083,0,213.3,2008-10-30,23:49:14,False,35.27984204265505,29.847745514188915,80.27984204265505
39.9965149,116.3297999,0,216.5,2008-10-30,23:49:17,False,34.28670657481809,27.168590107170196,79.2867065748181
39.9964366,116.3297216,0,216.5,2008-10-30,23:49:19,False,35.889337834099166,26.963315119661786,80.88933783409917
39.9963666,116.3296266,0,216.5,2008-10-30,23:49:21,False,35.04369664350014,26.401175769061993,80.04369664350014
39.996295,116.3295699,0,216.5,2008-10-30,23:49:23,False,34.82932387998105,26.065718518365898,79.82932387998105
39.9962283,116.3294916,0,216.5,2008-10-30,23:49:25,False,34.52911122420925,29.71811726716876,79.52911122420926
39.9961499,116.3293716,0,213.3,2008-10-30,23:49:28,False,35.54846737886843,28.67966618636364,80.54846737886844
39.996115,116.3292666,0,213.3,2008-10-30,23:49:32,False,34.9123006644331,29.140611648092552,79.9123006644331
39.9960733,116.3291483,0,210.0,2008-10-30,23:49:35,False,35.1368678977373,27.126920423015797,80.1368678977373
39.9960333,116.3290616,0,210.0,2008-10-30,23:49:37,False,34.03757960087271,28.345640664745307,79.0375796008727
39.9959849,116.328985,0,210.0,2008-10-30,23:49:39,False,35.235270994151755,26.255821064483925,80.23527099415175
39.9958833,116.3289383,0,206.7,2008-10-30,23:49:42,False,35.224191445444845,27.94251038373849,80.22419144544484
39.9957966,116.3288566,0,206.7,2008-10-30,23:49:47,False,35.23386799374951,29.909980558977786,80.23386799374951
39.9957416,116.3287499,0,206.7,2008-10-30,23:49:50,False,35.88749615702925,29.506020981266364,80.88749615702925
39.9956716,116.3286683,0,206.7,2008-10-30,23:49:53,False,35.36364059820697,27.352635807347383,80.36364059820697
39.9955666,116.3286099,0,203.4,2008-10-30,23:49:57,False,34.71901580114757,29.846280618165995,79.71901580114758
39.995495,116.3285316,0,200.1,2008-10-30,23:49:59,False,34.87406390759868,26.92680650588482,79.87406390759868
39.9953883,116.328425,0,196.9,2008-10-30,23:50:02,False,35.39526239185453,29.797275289662725,80.39526239185453
39.9953249,116.3283366,0,196.9,2008-10-30,23:50:04,False,34.12045094325854,29.765510818825994,79.12045094325853
39.9952666,116.3282516,0,193.6,2008-10-30,23:50:07,False,35.333533430891336,29.196810349409567,80.33353343089134
39.9952216,116.3281699,0,193.6,2008-10-30,23:50:10,False,35.341275739236316,28.521791747467166,80.34127573923632
39.9951483,116.3281066,0,193.6,2008-10-30,23:50:13,False,34.420765122147685,29.497151866499788,79.42076512214769
39.9950683,116.3280333,0,190.3,2008-10-30,23:50:16,False,34.25785259530971,27.17208113803119,79.2578525953097
39.9949933,116.3279299,0,190.3,2008-10-30,23:50:19,False,34.630856701848366,29.395774221251674,79.63085670184837
39.9949266,116.3278316,0,187.0,2008-10-30,23:50:21,False,34.72742154188524,28.471506767670096,79.72742154188525
39.9948599,116.3277433,0,187.0,2008-10-30,23:50:24,False,35.14039354083576,26.052947431035598,80.14039354083576
39.9947833,116.3276299,0,183.7,2008-10-30,23:50:27,False,34.87720302692464,27.38893407172888,79.87720302692465
39.9947183,116.3275216,0,183.7,2008-10-30,23:50:30,False,35.97674767611845,26.59256344379266,80.97674767611845
39.994655,116.3274349,0,183.7,2008-10-30,23:50:33,False,34.20408962149605,29.927317559273014,79.20408962149605
39.9946066,116.3273416,0,183.7,2008-10-30,23:50:35,False,34.41775351218967,27.913481228159952,79.41775351218966
39.9945233,116.3272516,0,4.0,2008-10-30,23:50:38,True,30.0,25.0,95.0
39.994435,116.3271783,0,180.4,2008-10-30,23:50:41,False,35.3062166509308,28.557890065594894,80.30621665093079
39.9943516,116.3270983,0,177.2,2008-10-30,23:50:45,False,34.506583205079565,27.47433842451847,79.50658320507956
39.9942916,116.3270266,0,177.2,2008-10-30,23:50:48,False,34.932621545712614,26.547601086742397,79.9326215457126
39.9942299,116.3269333,0,173.9,2008-10-30,23:50:52,False,34.4888511840032,29.28847093277698,79.48885118400321
39.9941866,116.3268483,0,173.9,2008-10-30,23:51:26,False,34.31793916729104,26.759391647611032,79.31793916729104
39.9941199,116.3267816,0,173.9,2008-10-30,23:51:30,False,34.22075028232861,28.045275930185824,79.22075028232861
39.9940833,116.3266849,0,173.9,2008-10-30,23:51:32,False,35.312659178930545,26.897268115898957,80.31265917893055
39.9940599,116.3265799,0,173.9,2008-10-30,23:51:34,False,34.27636590269723,26.391377937976138,79.27636590269722
39.994,116.3264049,0,173.9,2008-10-30,23:51:36,False,34.39316472336011,29.448766069686734,79.3931647233601
39.9938933,116.3264183,0,177.2,2008-10-30,23:51:40,False,34.73745034132193,29.891677956092522,79.73745034132193
39.9938033,116.3263866,0,177.2,2008-10-30,23:51:43,False,35.64198645969587,29.843338632252,80.64198645969587
39.9936999,116.3264116,0,177.2,2008-10-30,23:51:47,False,34.19420255158612,29.626221996884716,79.19420255158612
39.9936166,116.3264466,0,177.2,2008-10-30,23:51:49,False,35.67588981499761,29.096189330794555,80.6758898149976
39.9935149,116.3264949,0,177.2,2008-10-30,23:51:52,False,34.19219681578792,27.33258060811457,79.19219681578792
39.9934166,116.3265333,0,177.2,2008-10-30,23:51:54,False,35.95291893002679,26.324405559951987,80.9529189300268
39.9933316,116.3266649,0,177.2,2008-10-30,23:51:55,False,34.937302403295405,27.62896468565523,79.9373024032954
39.9932633,116.3267399,0,177.2,2008-10-30,23:51:56,False,35.95352217638067,26.92893656868377,80.95352217638067
39.9931416,116.3268583,0,0.0,2008-10-30,23:51:58,True,35.20969103949009,26.529950539031933,80.2096910394901
39.9930416,116.3268633,0,177.2,2008-10-30,23:52:01,False,35.4785271587966,26.2137087271473,80.47852715879661
39.9929666,116.3267916,0,177.2,2008-10-30,23:52:04,False,34.07837558450864,28.902377456842316,79.07837558450863
39.9928683,116.3267583,0,177.2,2008-10-30,23:52:07,False,34.56561392515282,26.045709834500123,79.56561392515282
39.9927716,116.3267749,0,177.2,2008-10-30,23:52:10,False,34.24039312242634,29.082322994011104,79.24039312242634
39.9926616,116.326835,0,177.2,2008-10-30,23:52:13,False,34.59228039504429,26.5877865816015,79.59228039504428
39.9925333,116.3267916,0,173.9,2008-10-30,23:52:15,False,34.23745543790849,26.318088330347024,79.2374554379085
39.9924266,116.3267733,0,170.6,2008-10-30,23:52:18,False,34.635966358787954,26.35841213695442,79.63596635878795
39.99233,116.3267183,0,167.3,2008-10-30,23:52:20,False,34.82852598902934,28.688191229415658,79.82852598902934
39.9922183,116.3267833,0,164.0,2008-10-30,23:52:22,False,34.12829499269757,26.981468839411377,79.12829499269756
39.9921249,116.3267716,0,164.0,2008-10-30,23:52:24,False,35.38494423874004,27.682157866720395,80.38494423874003
39.992035,116.3267833,0,164.0,2008-10-30,23:52:26,False,35.13320290841315,28.229475165295668,80.13320290841315
39.9919416,116.3267933,0,164.0,2008-10-30,23:52:29,False,34.53077898187889,29.442204695315176,79.5307789818789
39.9918283,116.326715,0,160.8,2008-10-30,23:52:32,False,35.0464961069334,28.908177050845314,80.0464961069334
39.9917716,116.3266383,0,160.8,2008-10-30,23:52:34,False,34.18788102151689,27.081311620954857,79.18788102151689
39.9917166,116.3265333,0,160.8,2008-10-30,23:52:37,False,35.15189299111236,26.52593119716451,80.15189299111236
39.9916216,116.32652,0,160.8,2008-10-30,23:52:41,False,35.85859239515243,26.22149728168479,80.85859239515243
39.9915183,116.3265016,0,3.0,2008-10-30,23:53:49,True,34.637137904902644,27.20639453792377,79.63713790490264
39.9914183,116.3265066,0,160.8,2008-10-30,23:53:54,False,35.33482075992736,27.048472596958714,80.33482075992737
39.9913149,116.3264599,0,160.8,2008-10-30,23:54:09,False,34.26359572480879,27.82456226720192,79.26359572480878
39.991225,116.3264483,0,160.8,2008-10-30,23:54:12,False,35.432654408237134,28.73312534219072,80.43265440823713
39.9911283,116.3263949,0,160.8,2008-10-30,23:54:15,False,34.5788121858944,28.78250178255543,79.5788121858944
39.9910416,116.3264299,0,160.8,2008-10-30,23:54:19,False,34.36638272401424,27.134075386328668,79.36638272401423
39.9909499,116.3264716,0,160.8,2008-10-30,23:54:22,False,35.17302586962017,27.51970782360048,80.17302586962016
39.9908766,116.3265283,0,160.8,2008-10-30,23:54:24,False,34.040215092374986,26.724603846947613,79.04021509237499
39.9907799,116.3265583,0,160.8,2008-10-30,23:54:27,False,35.65788005843473,29.154182049226076,80.65788005843473
39.9906716,116.3265716,0,160.8,2008-10-30,23:54:30,False,34.0093909523851,26.227392305732963,79.00939095238509
39.9905816,116.3265833,0,160.8,2008-10-30,23:54:33,False,35.35563307359246,28.78798896689995,80.35563307359246
39.9904916,116.3265866,0,160.8,2008-10-30,23:54:36,False,34.54001594638433,29.11478158376441,79.54001594638433
39.9904049,116.3266116,0,160.8,2008-10-30,23:54:39,False,35.47038804424519,29.109630247395014,80.47038804424518
39.9903199,116.3266649,0,160.8,2008-10-30,23:54:42,False,35.92437709023488,27.03769025738142,80.92437709023487
39.99024,116.3267066,0,160.8,2008-10-30,23:54:45,False,34.49750628703992,27.495252551730246,79.49750628703991
39.9901616,116.3267533,0,160.8,2008-10-30,23:54:47,False,35.15231466883567,28.350398540785555,80.15231466883567
39.9900883,116.3268299,0,160.8,2008-10-30,23:54:49,False,35.18408386254368,27.09128760969787,80.18408386254367
39.989975,116.3268716,0,160.8,2008-10-30,23:54:52,False,35.14450381158175,27.483411196871554,80.14450381158174
39.9898549,116.3268866,0,160.8,2008-10-30,23:54:55,False,34.446163265281236,26.78821712074256,79.44616326528124
39.9897433,116.32689,0,160.8,2008-10-30,23:54:58,False,35.90549802303397,27.83942353502403,80.90549802303397
39.98964,116.3267983,0,160.8,2008-10-30,23:55:01,False,34.894250757235255,26.178449205016456,79.89425075723526
39.9895649,116.3267399,0,160.8,2008-10-30,23:55:03,False,35.692817344942256,29.199183538282472,80.69281734494226
39.9894533,116.3267083,0,160.8,2008-10-30,23:55:07,False,35.39895855063501,26.30782578794653,80.39895855063502
39.9893433,116.326695,0,160.8,2008-10-30,23:55:10,False,34.594873901710265,28.075340595326104,79.59487390171027
39.9892283,116.326695,0,160.8,2008-10-30,23:55:13,False,35.62759563940495,27.227240398180783,80.62759563940496
39.9891183,116.326695,0,160.8,2008-10-30,23:55:16,False,34.793011481693966,28.310171795325502,79.79301148169397
39.9890233,116.3266916,0,160.8,2008-10-30,23:55:19,False,35.762206394222325,29.8377333633337,80.76220639422232
39.9889166,116.3266983,0,160.8,2008-10-30,23:55:22,False,35.162545745271714,28.582280977824016,80.16254574527171
39.9888183,116.3266783,0,160.8,2008-10-30,23:55:25,False,35.76347072370971,26.141449743021965,80.7634707237097
39.9887166,116.3266583,0,160.8,2008-10-30,23:55:28,False,35.385063180155534,27.721609758032244,80.38506318015553
39.9886216,116.3266366,0,160.8,2008-10-30,23:55:31,False,35.45050855963928,28.040067409273,80.45050855963927
39.9884949,116.326625,0,160.8,2008-10-30,23:55:34,False,35.00264876385341,28.144709978813808,80.0026487638534
39.9883833,116.3266316,0,160.8,2008-10-30,23:55:37,False,35.91216726944645,28.725570042415352,80.91216726944644
39.988265,116.3266383,0,160.8,2008-10-30,23:55:40,False,35.287980398459275,27.110384390927063,80.28798039845927
39.9881433,116.3266699,0,160.8,2008-10-30,23:55:43,False,34.84771009711636,26.51544226186528,79.84771009711636
39.9880349,116.32668,0,160.8,2008-10-30,23:55:46,False,35.212786428255846,27.570702706188378,80.21278642825585
39.98792,116.3266649,0,160.8,2008-10-30,23:55:49,False,34.03838639661867,29.825622891183794,79.03838639661866
39.9878166,116.32668,0,164.0,2008-10-30,23:55:52,False,34.6031496333491,26.748523567003378,79.6031496333491
39.9877066,116.3266183,0,164.0,2008-10-30,23:55:55,False,35.32034707498537,29.61593581971295,80.32034707498536
39.9876166,116.3266316,0,167.3,2008-10-30,23:55:57,False,34.58015521442089,28.175223800309304,79.58015521442088
39.9875349,116.3266766,0,167.3,2008-10-30,23:55:59,False,35.23603085799768,27.827645686583065,80.23603085799769
39.9874266,116.3266966,0,167.3,2008-10-30,23:56:02,False,34.857537401891534,29.528165640919557,79.85753740189153
39.98733,116.326765,0,167.3,2008-10-30,23:56:05,False,34.2709481284449,27.834415847074343,79.2709481284449
39.9872199,116.326785,0,167.3,2008-10-30,23:56:08,False,34.59656465191206,28.896670546446174,79.59656465191206
39.9871133,116.3267633,0,167.3,2008-10-30,23:56:11,False,35.13992982140253,27.59610128681241,80.13992982140253
39.9870099,116.3268649,0,167.3,2008-10-30,23:56:13,False,35.18174552249635,29.61617757160383,80.18174552249634
39.9869266,116.3269149,0,167.3,2008-10-30,23:56:15,False,35.14865049769916,28.76010008076491,80.14865049769915
39.986795,116.326975,0,167.3,2008-10-30,23:56:18,False,35.30640163971427,28.798488217002067,80.30640163971427
39.9867016,116.32703,0,167.3,2008-10-30,23:56:20,False,35.30420654000338,27.310881606228477,80.30420654000338
39.9865883,116.3270616,0,167.3,2008-10-30,23:56:23,False,34.862836870867945,29.027114570947557,79.86283687086795
39.9864799,116.3270866,0,167.3,2008-10-30,23:56:26,False,35.79309319170213,28.544244221788567,80.79309319170213
39.9863683,116.3271816,0,170.6,2008-10-30,23:56:29,False,34.735123740095794,26.960081093518838,79.73512374009579
39.9862983,116.3272866,0,170.6,2008-10-30,23:56:31,False,34.87172985053125,26.642155289941027,79.87172985053125
39.9862383,116.3273916,0,170.6,2008-10-30,23:56:33,False,35.78384671003134,29.185565898069328,80.78384671003134
39.9861883,116.3274816,0,170.6,2008-10-30,23:56:35,False,35.61238797809217,29.83666641214089,80.61238797809217
39.9860999,116.3275716,0,173.9,2008-10-30,23:56:38,False,35.40777716708073,27.83255530904017,80.40777716708074
39.98598,116.3275816,0,173.9,2008-10-30,23:56:41,False,34.200453774624606,28.36393666129474,79.2004537746246
39.9858866,116.3275466,0,173.9,2008-10-30,23:56:43,False,35.838965227489346,29.430890576774217,80.83896522748935
39.9857833,116.3275249,0,173.9,2008-10-30,23:56:45,False,35.428482599098224,27.828893813415426,80.42848259909822
39.9856983,116.3274933,0,170.6,2008-10-30,23:56:47,False,35.997694013135735,29.807497907330944,80.99769401313573
39.9856016,116.3274549,0,5.0,2008-10-30,23:56:50,True,34.29889660931599,28.30300464817949,79.29889660931599
39.9855149,116.3273849,0,173.9,2008-10-30,23:56:53,False,35.73625211473643,29.28306848280526,80.73625211473643
39.9854366,116.3273233,0,173.9,2008-10-30,23:56:55,False,34.32498586935275,29.635374873650953,79.32498586935274
39.9853299,116.3272649,0,173.9,2008-10-30,23:56:58,False,35.23111912856769,29.262095275074277,80.23111912856768
39.9852599,116.3271816,0,173.9,2008-10-30,23:57:00,False,34.24763996569888,26.637657853795822,79.24763996569888
39.985185,116.3271316,0,173.9,2008-10-30,23:57:02,False,35.69601645864447,28.5155937562468,80.69601645864446
39.9850899,116.3271216,0,173.9,2008-10-30,23:57:05,False,35.61463791745002,27.593737034478707,80.61463791745003
39.9850133,116.3270366,0,173.9,2008-10-30,23:57:08,False,35.13820147722919,26.250851808093383,80.13820147722919
39.9850133,116.3269283,0,173.9,2008-10-30,23:57:11,False,34.814366594452,27.696129007559367,79.814366594452
39.9850199,116.32682,0,173.9,2008-10-30,23:57:14,False,34.138333990910276,27.03473626755763,79.13833399091028
39.9850249,116.3267083,0,173.9,2008-10-30,23:57:17,False,35.394857546289124,29.396153233714042,80.39485754628913
39.9850383,116.3265966,0,173.9,2008-10-30,23:57:19,False,34.90708536535614,26.133218506186786,79.90708536535614
39.9850533,116.3264733,0,173.9,2008-10-30,23:57:21,False,35.444111198940696,29.835930887453895,80.44411119894069
39.9850416,116.3263566,0,173.9,2008-10-30,23:57:23,False,35.73276465185726,27.421475393887718,80.73276465185725
39.9850316,116.3262583,0,173.9,2008-10-30,23:57:25,False,35.95104301000577,27.42682756161017,80.95104301000578
39.9850266,116.32614,0,173.9,2008-10-30,23:57:27,False,35.711606684785224,26.06531401073483,80.71160668478522
39.9850233,116.3260033,0,170.6,2008-10-30,23:57:30,False,34.02342816837,26.740929300944735,79.02342816837
39.9850133,116.3258983,0,170.6,2008-10-30,23:57:32,False,34.719956128956724,27.605038003214435,79.71995612895672
39.9850066,116.325805,0,170.6,2008-10-30,23:57:34,False,35.45998112484811,29.717165669210857,80.45998112484811
39.98499,116.3256833,0,170.6,2008-10-30,23:57:36,False,34.34325935452288,26.398459720885086,79.34325935452289
39.9849666,116.3255766,0,170.6,2008-10-30,23:57:38,False,35.04207321240826,29.781206133916317,80.04207321240825
39.9849516,116.3254649,0,170.6,2008-10-30,23:57:40,False,34.108675976678505,29.477954122186528,79.10867597667851
39.9849533,116.32537,0,170.6,2008-10-30,23:57:42,False,34.3999930497928,27.816649587630206,79.3999930497928
39.9849516,116.3252533,0,170.6,2008-10-30,23:57:44,False,34.03704358892123,27.30680352707304,79.03704358892122
39.984945,116.3251499,0,167.3,2008-10-30,23:57:46,False,35.58739540671484,26.93097651711623,80.58739540671485
39.9849483,116.3250483,0,167.3,2008-10-30,23:57:48,False,34.44784937612076,28.457858825907497,79.44784937612076
39.9849483,116.3249416,0,167.3,2008-10-30,23:57:50,False,34.69070336139381,26.132298365902024,79.6907033613938
39.9849466,116.32483,0,167.3,2008-10-30,23:57:52,False,35.856162586931184,26.062424257787313,80.85616258693118
39.9849533,116.3247149,0,164.0,2008-10-30,23:57:54,False,35.408828803847065,27.715182889992953,80.40882880384707
39.9849433,116.3246166,0,164.0,2008-10-30,23:57:56,False,34.063677859062615,26.27229629589888,79.06367785906262
39.9849483,116.3244866,0,164.0,2008-10-30,23:57:59,False,34.329388312995825,27.007763952984373,79.32938831299583
39.9849433,116.3243683,0,160.8,2008-10-30,23:58:01,False,35.24295680299953,26.884643661384334,80.24295680299953
39.984945,116.3242416,0,160.8,2008-10-30,23:58:03,False,35.154457177208336,27.01276477489141,80.15445717720833
39.9849533,116.32415,0,157.5,2008-10-30,23:58:05,False,34.47578564274902,26.52422092486103,79.47578564274902
39.98496,116.3240149,0,157.5,2008-10-30,23:58:08,False,35.868427995849586,26.048144891590617,80.86842799584959
39.9849549,116.3238649,0,157.5,2008-10-30,23:58:11,False,35.22793191193179,26.46193718855499,80.22793191193179
39.9849499,116.3237749,0,157.5,2008-10-30,23:58:13,False,35.07126560604992,28.473921038050992,80.07126560604992
39.9849633,116.3236583,0,157.5,2008-10-30,23:58:16,False,35.17981995270914,29.8970248512722,80.17981995270914
39.98496,116.3235666,0,157.5,2008-10-30,23:58:18,False,35.46024405903354,29.961380006243576,80.46024405903354
39.9849616,116.3234733,0,154.2,2008-10-30,23:58:20,False,34.623889990959206,27.636216381492247,79.6238899909592
39.9849466,116.3233016,0,154.2,2008-10-30,23:58:24,False,34.79644212443218,26.65181770418642,79.79644212443219
39.9849399,116.3231999,0,150.9,2008-10-30,23:58:26,False,34.41968749795024,28.555047029466117,79.41968749795025
39.9849249,116.3230733,0,150.9,2008-10-30,23:58:29,False,34.372386011760675,27.96122138619495,79.37238601176067
39.98493,116.3229616,0,150.9,2008-10-30,23:58:32,False,35.888744779967865,29.957639109137727,80.88874477996787
39.98492,116.3228433,0,150.9,2008-10-30,23:58:34,False,35.47910159009857,26.26121682860712,80.47910159009858
39.9849116,116.3227366,0,147.6,2008-10-30,23:58:36,False,34.980917617235136,29.132937753255252,79.98091761723514
39.9849133,116.3226349,0,147.6,2008-10-30,23:58:38,False,34.45482925594665,27.153593989325977,79.45482925594665
39.9849116,116.3225449,0,150.9,2008-10-30,23:58:40,False,34.50871296354079,26.965674480306298,79.50871296354079
39.9849266,116.322455,0,147.6,2008-10-30,23:58:42,False,34.11605832064775,28.650018286130702,79.11605832064775
39.9849416,116.3223516,0,147.6,2008-10-30,23:58:44,False,34.86883325111624,26.984252739963857,79.86883325111624
39.9849416,116.3222616,0,147.6,2008-10-30,23:58:46,False,34.6235917639882,28.66343647023675,79.6235917639882
39.98493,116.3221666,0,147.6,2008-10-30,23:58:48,False,35.392686977630916,28.069234068809156,80.39268697763092
39.9849399,116.3220016,0,147.6,2008-10-30,23:58:50,False,34.755503678584965,27.696355953743396,79.75550367858496
39.9849283,116.3218733,0,147.6,2008-10-30,23:58:52,False,34.35920735511927,28.218751234645676,79.35920735511927
39.9849183,116.3217716,0,144.4,2008-10-30,23:58:54,False,34.049357456782666,27.14820607967852,79.04935745678266
39.9849116,116.3216733,0,144.4,2008-10-30,23:58:56,False,34.1344992629265,28.826298825091914,79.1344992629265
39.9849083,116.3215616,0,144.4,2008-10-30,23:58:58,False,35.35878554699713,27.659427477334255,80.35878554699714
39.9849016,116.3214133,0,144.4,2008-10-30,23:59:01,False,34.90739368911209,27.44218224194357,79.90739368911208
39.9848949,116.3212916,0,141.1,2008-10-30,23:59:03,False,35.073158422217446,29.31462765822295,80.07315842221745
39.98489,116.3211966,0,141.1,2008-10-30,23:59:05,False,35.79334258608068,29.69986764781277,80.79334258608068
39.9848816,116.3211016,0,141.1,2008-10-30,23:59:07,False,35.98067789479341,26.184029243549187,80.9806778947934
39.9848716,116.3210083,0,141.1,2008-10-30,23:59:09,False,34.43379396879695,26.930507971319063,79.43379396879695
39.98486,116.3208716,0,137.8,2008-10-30,23:59:12,False,35.3261564062002,27.394077477970253,80.3261564062002
39.9848533,116.3207366,0,137.8,2008-10-30,23:59:15,False,34.5266447534743,29.25986591748099,79.5266447534743
39.984845,116.3206366,0,134.5,2008-10-30,23:59:17,False,34.04130199893146,29.94196571057319,79.04130199893146
39.9848383,116.3204966,0,134.5,2008-10-30,23:59:20,False,35.516757307672286,29.87588681868141,80.51675730767228
39.9848483,116.3203999,0,134.5,2008-10-30,23:59:22,False,34.64003430164494,29.619793382199706,79.64003430164493
39.984905,116.3203033,0,131.2,2008-10-30,23:59:25,False,34.76692778834379,27.18622506025612,79.76692778834379
39.9850066,116.3202716,0,131.2,2008-10-30,23:59:29,False,35.176634227107215,29.968044973657896,80.17663422710721
39.9850083,116.3201816,0,131.2,2008-10-30,23:59:30,False,35.66209691047238,26.997680164225805,80.66209691047239
39.9850183,116.3200583,0,134.5,2008-10-30,23:59:33,False,35.2579636871823,26.42362461952893,80.2579636871823
39.9849949,116.3199699,0,134.5,2008-10-30,23:59:35,False,35.74530131089479,29.803810444221575,80.74530131089479
39.984945,116.3198916,0,134.5,2008-10-30,23:59:39,False,34.547084069631275,26.933681021872385,79.54708406963127
39.9849166,116.3197983,0,134.5,2008-10-30,23:59:42,False,35.59609366782513,28.759073060311003,80.59609366782513
39.9849033,116.3196966,0,134.5,2008-10-30,23:59:45,False,34.37127188861191,26.233425435922356,79.3712718886119
39.98493,116.319575,0,134.5,2008-10-30,23:59:48,False,35.905583313943886,28.922836396509904,80.9055833139439
39.9849716,116.319485,0,134.5,2008-10-30,23:59:51,False,35.37497655277563,29.52688084933536,80.37497655277564
39.9850466,116.3194183,0,134.5,2008-10-30,23:59:55,False,34.431015354227114,27.08974758186385,79.43101535422711
39.9851266,116.3193549,0,128.0,2008-10-31,00:00:01,False,35.894741180977846,27.516227584309714,80.89474118097785
39.9851783,116.3192783,0,134.5,2008-10-31,00:00:26,False,35.46171161354032,27.497184733283664,80.46171161354032
39.98527,116.3192816,0,137.8,2008-10-31,00:00:30,False,34.507883285190054,28.995153030160534,79.50788328519005
39.9853116,116.3193633,0,2.0,2008-10-31,00:00:34,True,30.0,25.0,95.0
39.9853733,116.3194566,0,137.8,2008-10-31,00:00:40,False,35.03640142786133,26.687412396190574,80.03640142786132
